,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
1261,I liked a @YouTube video Good morning ?,0.0016786314081400633,0.0013228823663666844,0.005280851852148771,0.06514006108045578,0.013917491771280766,0.9126600623130798
1262,@1969redfairy3 Good morning Have a great weekend ?,0.0017547417664900422,0.00013325274630915374,0.004366633482277393,0.9386739134788513,0.0009002966689877212,0.054171159863471985
1263,@SomebodysLayla Good morning Ms Layla????,0.007901730947196484,0.0013879414182156324,0.0203056950122118,0.7131070494651794,0.01364830695092678,0.24364924430847168
1264,"#GoodMorningWorld Have you enjoyed your #coffee yet?
I'm on cup number ???
Yum yum ",0.002514114137738943,0.0003531190159264952,0.005110292695462704,0.8602555394172668,0.01576721854507923,0.11599976569414139
1265,"@oye_su Asalam O Alikum Everyone
Good Morning ?
Have a wonderful day ",0.00011776844621635973,5.850356683367863e-05,0.0005113535444252193,0.90387362241745,0.0017716074362397194,0.09366708248853683
1266,My coffee has been perfect these last couple of mornings?,0.024401577189564705,0.005508090369403362,0.008128746412694454,0.45905789732933044,0.11090996116399765,0.39199379086494446
1267,Good morning #HappyFriday everyone xoxoxo ???,0.0020516824442893267,0.0002316491591045633,0.005053539760410786,0.7690505385398865,0.005705907940864563,0.217906653881073
1268,@nathaneosch [?] actually I learn anatomy for 1 week and learn how to draw chibi like 3 times Sankyu,0.02996710315346718,0.009373498149216175,0.0738888680934906,0.10279994457960129,0.16077756881713867,0.623193085193634
1269,The tea has been served ???,0.057811178267002106,0.009966704063117504,0.3092522621154785,0.497751384973526,0.04107891395688057,0.08413953334093094
1270,Dipping your ?in your ?is  #coffee,0.014731423929333687,0.0011102018179371953,0.01781347766518593,0.8991091847419739,0.012723265215754509,0.0545123815536499
1271,@BeehiveToys Puddles Penguin is celebrating #WorldPenguinDay Want to give Puddles a home? We'll be giving one winner a chance to take home their very own Puddles Penguin just follow &amp for your chance to win  ?,0.01060033030807972,0.004872588906437159,0.028162116184830666,0.7149630784988403,0.012020193971693516,0.22938169538974762
1272,YAYFRIDAY well wishing ya guys a wonderfulamazing naughty one remember you're brave you've fighting till heredon't give up nowsmileGood morning my sweeties?????,0.07607898861169815,0.10572005063295364,0.20326878130435944,0.2268541008234024,0.07871344685554504,0.3093646466732025
1273,"Just read ""If you're still looking for that one person who can change your life look in the mirror"" Zackly
???",0.0695711150765419,0.07217619568109512,0.15971168875694275,0.14607667922973633,0.47418728470802307,0.07827702909708023
1274,@rajababu2020 @Nidhi Good evening ?,0.004534213803708553,0.0006241186056286097,0.022015467286109924,0.786136269569397,0.006561232730746269,0.18012866377830505
1275,@1turkuazmavisi Good morning to you?,0.014678234234452248,0.0026884882245212793,0.06176624447107315,0.4175374507904053,0.03791797533631325,0.46541157364845276
1276,? good morning #TGIF,0.018806761130690575,0.0017680044984444976,0.01920786313712597,0.6836124062538147,0.031081965193152428,0.24552296102046967
1277,"Thanks @TheKettleShed for our special delivery this morning ?
The winner of the @TheKettleShed competition will be informed via email today Good luck ?#FridayFeeIing #WIN",0.034839026629924774,0.005352674052119255,0.2959838807582855,0.15495756268501282,0.01696302928030491,0.4919038712978363
1278,Ah another #Friday in orlando let's end the week strong and make it count ? ?,0.002056982135400176,0.0002280843473272398,0.015175024047493935,0.5546786189079285,0.021335432305932045,0.4065258204936981
1279,@KiberMoon @cntrystrong42 @dragontatlisa @stardustbabe001 @jeepzchick @Jeri_Woll @skipr619 @JeepJewel @Hell_Kustom @punk_rock_trash Goo?,0.0001878604234661907,9.41703183343634e-06,0.016121480613946915,0.9777090549468994,0.005858798511326313,0.00011325992818456143
1280,"@follow___ok Good morning ?????
#TubaB?y?k?st?n #s?hankorluda?",0.0017058226512745023,0.0009763888083398342,0.009166779927909374,0.4004954397678375,0.011963315308094025,0.5756921768188477
1281,@CarersMatterNfk ?A cup of tea &amp a natter brightens the day? Simple scheme to fight loneliness in #Norfolk gets ready to launch Now co?,0.00019447012164164335,4.166527958204824e-07,0.004509946797043085,0.9951962828636169,9.471012890571728e-05,4.118907781958114e-06
1282,"@twinqueen53 Good morning friends?
Happy happy Friday  #keepsmiling ",0.0003423606976866722,1.780274760676548e-05,0.0006902908789925277,0.9080178141593933,0.0018882601289078593,0.08904360979795456
1283,@YouliaSwing And thanks to @davidbrier for highlighting the big picture approach when dealing with #brandDesign dig more in his book h?,0.0035018690396100283,1.2949170923093334e-05,0.20270907878875732,0.7934530973434448,0.00026534433709457517,5.774189412477426e-05
1284,At work early today ?,0.0007594049675390124,0.00024050837964750826,0.0018115732818841934,0.8377489447593689,0.004824632778763771,0.15461497008800507
1285,@ghalis80 Follow everyone who retweets and likes this???,0.016451165080070496,0.030422119423747063,0.04066535085439682,0.15432384610176086,0.3059236705303192,0.4522138237953186
1286,@AmyAndrewsFOX2 @JayTowers Hey Amy Happy Friday ???????,0.0010239901021122932,0.0002818589564412832,0.0034651809837669134,0.197038471698761,0.0045788963325321674,0.7936115860939026
1287,@TidePride8 Good morning Babs and happy TGIF ?,0.0021477825939655304,0.0005694596911780536,0.0050733950920403,0.756608784198761,0.002084679203107953,0.23351581394672394
1288,We are now brewing Smith Island Beans Sumatra coffee each day Cupcakes and local coffee ?=perfect combo #coffee #cakeartmd #smithislandbeans #shoplocal #bakery,0.0020269611850380898,0.0007233006181195378,0.02294887788593769,0.9598636031150818,0.0021822694689035416,0.012255042791366577
1289,"@AnKarpo @SweetSixteen68 Wishing you a fabulous Friday Sweetie ? ? ?
* ?",0.0004823605122510344,7.422270573442802e-05,0.0027365463320165873,0.9369352459907532,0.0035224934108555317,0.05624917522072792
1290,Good morning Have a great day &amp fantastic weekend #FridayFeeling ?,0.0011942072305828333,3.82005273422692e-05,0.003333770204335451,0.9744442701339722,0.0015978795709088445,0.019391661509871483
1291,@zepiron @hellokitty3225 Happy Friday Heather ????,0.0009956404101103544,0.00017330404079984874,0.0023906368296593428,0.8846678137779236,0.0029893950559198856,0.10878313332796097
1292,@zepiron @SavannahAngel25 Beautiful Savannah Happy Friday ????,0.0013659823453053832,0.000608207774348557,0.005639475770294666,0.7388735413551331,0.006603522226214409,0.2469092756509781
1293,Dipping your ?in your ?is ,0.0257510244846344,0.00207403558306396,0.0800274983048439,0.8406544923782349,0.018492626026272774,0.03300032764673233
1294,@lynda3035 Happy #Thursday #Friends #Cats #CatsOfTwitter #AnimalLovers #DarnCats ?,0.0005003089318051934,3.542074409779161e-05,0.0010777454590424895,0.8133601546287537,0.004669685382395983,0.18035663664340973
1295,"#FridayFeeling
? Good Morning Patriots ? ""Mercy and Truth are met together righteousness and peace have kissed each other""
~ Psalm 85 10",2.4967579292933806e-07,2.68032418482278e-09,0.00014127639587968588,0.999854564666748,8.328108265232004e-07,3.0538988085027086e-06
1296,I'm not free but cheap ?,0.3033216595649719,0.007241939660161734,0.16660520434379578,0.20806831121444702,0.137149840593338,0.17761309444904327
1297,Booking into one of our airport lounges is a great way to start your trip Enjoy complimentary drinks snacks newspapers and magazines at your leisure ?  ? Enjoy 25% off No1 Lounge for both terminals when you book in advance via myGatwick ?,0.015525243245065212,0.005707195494323969,0.24273641407489777,0.6196674108505249,0.013573182746767998,0.10279052704572678
1298,"Good morning everyone???
Have a fabulous Friday",0.001963620772585273,0.0002766389225143939,0.005164903588593006,0.7970591187477112,0.009763318113982677,0.18577240407466888
1299,Sips more tea ?,0.01582033932209015,0.0024609591346234083,0.026890061795711517,0.7979457378387451,0.05137322470545769,0.10550977289676666
1300,Good morning bunnies? I hope you all have an amazing day or had one Reminder that you're an important person in my life especially my mutuals and that the world would be boring without you,0.1018722876906395,0.01421964168548584,0.23682183027267456,0.4825967252254486,0.1453542709350586,0.01913532242178917
1301,@SavannahAngel25 Beautiful Savannah Happy Friday ????,0.0018066421616822481,0.0008305775700137019,0.006717594340443611,0.5805399417877197,0.008462016470730305,0.4016432464122772
1302,Booking into one of our airport lounges is a great way to start your trip Enjoy complimentary drinks snacks newspapers and magazines at your leisure ?  ? Enjoy 25% off No1 Lounge for both terminals when you book in advance via myGatwick,0.0037799442652612925,0.0005416826461441815,0.028807388618588448,0.8931437730789185,0.020272957161068916,0.05345426872372627
1303,Good Morning people ??,0.011357194744050503,0.0015327967703342438,0.019849684089422226,0.5378620028495789,0.004055958706885576,0.425342321395874
1304,Good Friday morning ? (@ Gimme Coffee in Trumansburg NY),0.0038155033253133297,0.0002766715479083359,0.006584781222045422,0.9476101398468018,0.0050247409380972385,0.03668814152479172
1305,? COFFEE AND CRAFT MORNING WITH SIZZIX On Tuesday the 1st May we will be co-hosting Caffi Cwtch Coffee and Craft Morning with Sizzix from 930am - 1100 am If you are interested in the event register for free here,0.003301811870187521,0.0002778445486910641,0.0323522686958313,0.9256809949874878,0.009370164945721626,0.029017025604844093
1306,Good Morning to All??? missing it but not really feeling the miss? I'll let Pennywise do the talking latter's,0.0152358403429389,0.0023950289469212294,0.13115651905536652,0.35878288745880127,0.190983384847641,0.3014463186264038
1307,@cu86grad Harold Gooooooood morning to you sir Have an awesome Friday ???,0.0033894674852490425,0.0005188158247619867,0.014994519762694836,0.9071170687675476,0.014227326959371567,0.05975271016359329
1308,@tdgme Hey Tom You're very welcome for the coffee ? At the moment we need to have that extra layer of protection around the coffee as it is a consumable product that's going through the Royal Mail network and needs to be shielded from the elements to keep it safe,0.000924025836866349,1.4047936019778717e-05,0.020700134336948395,0.9659091234207153,0.004145799670368433,0.008306847885251045
1309,Y'all already know what time it it Lmao #coffee time?,0.0033634393475949764,0.0011402390664443374,0.001841654535382986,0.16498474776744843,0.08407764881849289,0.7445923089981079
1310,Need a break from the hustle and bustle at the #HM18? Come over to our booth in Hall 6 D46 for drinks? and interesting discussions about Syskron's #ReadyKit ,0.006286227609962225,0.0009724444826133549,0.14196161925792694,0.8386990427970886,0.0071930368430912495,0.004887620452791452
1311,Sips tea slow ?,0.11576744168996811,0.005375192500650883,0.045512184500694275,0.6570272445678711,0.09788873791694641,0.07842922955751419
1312,The buffet is going down a treat Our Friday ALH Mencafe group have done a fantastic job and they deserve a well earned rest ?? #Snooker #Sheffield #Buffet #Doncaster,0.02747451886534691,0.00115711591206491,0.3580177128314972,0.4574204981327057,0.05580582097172737,0.1001242846250534
1313,"? Good morning ? Batter UP  Enjoy your Friday Goddess bless ?
#goodmorningpost #friday?",8.145027095451951e-05,3.5783270959655056e-06,0.0003171713324263692,0.9957138299942017,0.00021534446568693966,0.0036687736865133047
1314,@dlminer Gooooooood morning Laurie TGIF ???,0.006638264749199152,0.002302413573488593,0.01640913635492325,0.8481212854385376,0.01544102467596531,0.11108794063329697
1315,@Fairware Congratulations to @KckngHrseCoffee for being recognized as the Best Workplace in Canada We've always admired that you never?,0.00030294954194687307,1.2687568187175202e-06,0.008785837329924107,0.9906405210494995,0.00023799562768545002,3.151990313199349e-05
1316,@KiberMoon @jdsjovigirl Heya Happy Friday beautiful ?? Hope you having great day yourself ??,1.9056007658946328e-05,9.321562401964911e-07,8.251291001215577e-05,0.996868908405304,6.018946805852465e-05,0.0029683748725801706
1317,Happy Friday What's in your cup?? ? #Smartcoffee #HappyCoffee #FridayFeeling #Whatsinyourcoffee #elevateyourself #Coffee #FridayMotivation,1.8099583030561917e-05,1.394311510694024e-08,0.0002139977295883,0.9997614026069641,5.767258244304685e-06,7.06822447682498e-07
