0.074054003,0.03013788,0.185959861,0.250014633,0.111316904,0.348516673
0.019085629,0.00439986,0.164083526,0.285991013,0.026173882,0.500266016
0.014191589,0.00163434,0.066740662,0.284854382,0.038513221,0.594065845
0.006576736,0.000954367,0.015399233,0.773736,0.090934709,0.112398982
0.1907821,0.009550882,0.120149553,0.457845271,0.091893606,0.129778594
0.000240644,9.80E-05,0.000839071,0.753117621,0.003259981,0.242444769
6.05E-05,1.93E-06,0.007086357,0.992589474,0.000207335,5.45E-05
0.001243378,0.000112118,0.003449293,0.799590588,0.001621003,0.193983629
0.006747868,5.23E-05,0.110063002,0.881627798,0.001208958,0.000300094
0.004602444,0.002508647,0.027620342,0.511211336,0.02028962,0.433767587
0.002546231,0.001364448,0.061629672,0.265951097,0.007717204,0.660791337
0.02111266,0.000341117,0.000985485,0.974150658,0.000845575,0.002564545
0.146136522,0.022976968,0.057091746,0.198320135,0.033319969,0.54215461
0.014191589,0.00163434,0.066740662,0.284854382,0.038513221,0.594065845
0.018079771,0.0026664,0.112761922,0.722078919,0.089589365,0.054823589
0.000722711,0.000169132,0.00252074,0.779579878,0.008094698,0.208912805
0.002004758,0.00048516,0.00965917,0.784577191,0.008188188,0.195085585
0.096172869,0.112806194,0.127472401,0.032916017,0.190360099,0.44027245
0.036129974,0.001222025,0.031768512,0.927803397,0.002172596,0.000903567
0.002173432,0.000345693,0.059872124,0.565488994,0.011158531,0.360961229
0.031516738,0.003817786,0.092884958,0.427163243,0.296887785,0.147729501
0.008835225,0.001113534,0.936723888,0.048344046,0.003252797,0.001730327
0.001611485,0.000730253,0.027079444,0.444857478,0.049182322,0.476538926
0.004345766,0.00086769,0.006587129,0.741538763,0.091304623,0.155356154
0.135926381,0.01935266,0.046882704,0.156436875,0.034481473,0.606919825
0.008014691,0.001475798,0.021184836,0.823072612,0.092541352,0.053710688
0.187274665,0.020970687,0.069305375,0.140115112,0.034583587,0.547750533
0.001157919,3.11E-05,0.010748848,0.898366272,0.006175113,0.083520845
0.000955299,9.90E-05,0.014004686,0.983459651,0.000326077,0.001155297
0.016813645,0.012042309,0.10728389,0.270141751,0.063664243,0.530054212
0.072010942,0.006346531,0.028734412,0.626337409,0.021497382,0.245073259
0.04941522,0.009209747,0.043684036,0.024652533,0.843344212,0.029694237
8.20E-05,6.97E-06,0.00022788,0.996618509,0.000985259,0.002079294
0.001092158,0.0001281,0.007231014,0.936827183,0.038301207,0.016420361
0.021927621,0.020756833,0.057164673,0.42307049,0.034997426,0.442082912
0.002170594,2.57E-05,0.005391981,0.987791061,0.002088296,0.002532559
0.000540153,0.00020699,0.001557828,0.099272043,0.01081391,0.887609065
0.003365294,0.000471718,0.009951622,0.760665953,0.026356084,0.19918938
0.017319139,0.006483383,0.005808232,0.373563111,0.110422246,0.486403823
0.045930579,0.059978139,0.278816551,0.194391072,0.015871147,0.405012518
0.024186468,0.03956791,0.618869841,0.290096015,0.0242089,0.003070777
0.410367489,0.023209419,0.093657225,0.348617315,0.084023759,0.04012483
0.000477186,3.06E-06,0.31921199,0.679807186,0.000301447,0.00019915
0.002454992,0.000381007,0.150312006,0.341723621,0.008624652,0.496503651
0.142493859,0.038034536,0.498171061,0.17765145,0.08743614,0.056212928
0.000424701,1.46E-06,0.048323479,0.951013625,0.000201186,3.54E-05
0.051035877,0.003154519,0.205341294,0.728722274,0.002043013,0.009703008
0.001387692,0.000111525,0.003463378,0.949221909,0.0126244,0.033191122
0.013299193,0.000391945,0.383949518,0.579139471,0.000419127,0.022800764
0.030980201,0.003790121,0.043444365,0.462671757,0.261878908,0.197234705
0.044137537,0.006714137,0.040663514,0.094250545,0.728209674,0.086024508
0.005106564,0.001992281,0.017461542,0.888595879,0.023176428,0.063667446
0.006658225,0.003874404,0.066712871,0.184629336,0.009861746,0.728263438
0.094196536,0.006281943,0.813384771,0.058015261,0.016901148,0.011220315
0.003585573,0.00040714,0.005176241,0.541220546,0.371929854,0.077680565
8.22E-05,3.06E-06,0.008954467,0.982732534,0.008197701,3.00E-05
0.006943025,0.00949775,0.026530307,0.029402958,0.046189986,0.88143599
0.001817568,0.000281379,0.003299538,0.655865014,0.006641016,0.332095504
0.004909446,0.001418698,0.033013746,0.540593028,0.023266871,0.396798193
0.002003804,0.00045714,0.028725341,0.0741878,0.010731161,0.883894682
0.144658551,0.024445202,0.166922599,0.185588822,0.285188258,0.193196639
0.056956295,0.011342634,0.075930931,0.515504479,0.264511675,0.07575395
0.003715169,0.001394229,0.018993355,0.519362032,0.000440874,0.456094325
0.024295926,0.002610228,0.074017271,0.310886204,0.104979225,0.48321113
0.000604208,8.83E-05,0.003351445,0.939777911,0.007511296,0.048666839
0.688694656,0.102962315,0.118716978,0.013104165,0.043622274,0.032899506
0.0008611,1.75E-05,0.002726086,0.990172088,0.000412404,0.005810796
0.05065183,0.019249061,0.07727851,0.394377559,0.07611569,0.382327318
0.003869206,2.27E-05,0.440343052,0.555183589,0.000486859,9.46E-05
0.001536249,2.50E-05,0.013492114,0.975623608,0.00069527,0.008627692
0.007810971,0.001249988,0.029247398,0.809442759,0.016945994,0.135302916
0.005045295,0.00067422,0.015472783,0.851377785,0.013489116,0.113940865
0.001759387,0.000487398,0.014684721,0.664256692,0.045706514,0.273105264
0.00029878,2.03E-05,0.003408606,0.727439046,0.005326943,0.263506263
0.000618059,6.08E-05,0.000697701,0.965572357,0.005611602,0.027439451
0.000276553,3.05E-05,0.000973377,0.070540577,0.001316642,0.926862299
0.004967524,0.000507464,0.049297009,0.088199176,0.8184008,0.038628075
0.479412258,0.086686991,0.395308673,0.020249978,0.015416451,0.002925588
0.009214384,0.000254174,0.019841485,0.917948902,0.010040686,0.042700354
0.014479675,0.005414007,0.27308926,0.313568413,0.204498604,0.188950017
0.022855353,0.001473935,0.037402574,0.919629991,0.00622943,0.012408695
0.001892998,0.000283802,0.007964243,0.297303766,0.018921161,0.673634052
1.82E-05,1.28E-06,3.86E-05,0.998345137,0.000174254,0.001422595
2.21E-05,2.07E-07,0.004904011,0.994693577,0.000360984,1.92E-05
0.031114059,0.004528859,0.185384139,0.581265569,0.091621809,0.106085561
0.009201574,0.003452164,0.02303043,0.124876149,0.055158868,0.784280837
0.013156975,0.004069621,0.05123065,0.439529389,0.139370888,0.352642536
0.001312705,0.000158174,0.002413575,0.965675414,0.016247518,0.014192633
0.028918007,0.005054799,0.005014458,0.922414005,0.018697998,0.019900745
0.005005427,0.000850674,0.011360385,0.651052594,0.01773783,0.313993156
