0.014325453,0.002128068,0.265904963,0.708736777,0.002580386,0.006324391
0.073050588,0.008909229,0.041345779,0.071459845,0.600837886,0.204396635
0.076567791,0.019242605,0.863489509,0.029950723,0.004125343,0.006623979
0.017692916,0.004944535,0.205364376,0.487239182,0.219480127,0.06527885
5.51E-05,1.53E-05,0.00040722,0.037140887,0.000478866,0.961902559
2.72E-05,2.05E-06,0.012217293,0.98530525,0.002390658,5.75E-05
0.001843097,0.000468715,0.021195387,0.899184167,0.01347826,0.063830376
0.01722043,0.007830749,0.115969345,0.47398296,0.286227882,0.098768674
0.000553198,0.000288168,0.006705974,0.738436401,0.011016334,0.243000001
0.028218657,0.018562943,0.033774372,0.17248328,0.474019319,0.272941411
0.017882893,0.013298249,0.077530727,0.257215559,0.039941818,0.594130754
0.008082471,0.00211846,0.01708008,0.186896473,0.042156104,0.74366641
0.032617655,0.005556265,0.27520296,0.100203872,0.184522077,0.401897162
0.002110098,2.51E-05,0.607288241,0.390362263,0.000120891,9.34E-05
0.000218876,1.79E-05,0.002557972,0.975432813,0.001108686,0.020663671
0.01609364,0.015699303,0.042104721,0.140211418,0.36442095,0.421470076
0.018120728,0.000104025,0.015026832,0.949709654,0.004511961,0.012526833
0.004248466,0.000657252,0.122784324,0.74681896,0.018326277,0.107164741
0.001015971,0.000607037,0.006339054,0.91120255,0.003153516,0.077681884
0.040860351,0.001750681,0.202667892,0.68519634,0.066958487,0.00256627
1.55E-05,1.06E-05,0.000163236,0.003194608,0.000233079,0.996382952
0.018527867,0.005413513,0.299336344,0.053969096,0.039025571,0.583727658
0.003916828,2.88E-05,0.347805738,0.647705078,0.000141418,0.000402126
0.027784185,0.00228498,0.874893367,0.09217304,0.002157571,0.000706829
0.004116904,0.001194478,0.030924968,0.030169424,0.002161765,0.931432426
3.32E-07,1.63E-09,2.37E-05,0.999964118,6.62E-06,5.28E-06
0.0085752,0.001430873,0.073674798,0.187528238,0.083723515,0.645067334
0.002429502,0.000156863,0.050551191,0.944398165,0.00135439,0.001109978
0.005265014,0.00024985,0.021117195,0.937666595,0.005615819,0.030085502
2.20E-05,2.92E-08,0.001472401,0.998427749,5.15E-05,2.63E-05
0.039525609,0.007353135,0.111959487,0.224522203,0.035917059,0.58072257
0.000346116,7.90E-05,0.001363033,0.355568618,0.001208637,0.64143455
0.003638705,0.000199082,0.049706131,0.943442881,0.001314328,0.00169888
0.101489417,0.010073612,0.073177896,0.413884431,0.017275764,0.384098887
0.001702858,0.001103957,0.01892877,0.912755072,0.026193244,0.039316162
0.030031899,0.025803756,0.085178949,0.105756044,0.078739084,0.674490273
9.57E-05,5.92E-06,0.000204164,0.984715104,0.000414285,0.014564821
0.008201867,0.005484438,0.047447965,0.732575178,0.08316271,0.123127773
0.007279749,0.001137157,0.149988919,0.030656766,0.06921687,0.741720498
0.011062333,0.000608828,0.042291597,0.920845807,0.004798524,0.020392939
0.034045879,0.00383659,0.030948404,0.031420607,0.006751123,0.892997444
0.00089551,3.60E-05,0.989230096,0.009698718,9.02E-05,4.94E-05
0.000353941,0.00025865,0.006845578,0.290433437,0.022636218,0.679472208
6.13E-05,5.63E-06,0.001644841,0.977626443,0.000932428,0.019729283
0.000308658,0.00012447,0.011762045,0.135452479,0.000660289,0.85169208
0.001472465,0.000245956,0.006260721,0.908055127,0.004135945,0.07982973
0.01874066,0.014930388,0.027255721,0.831455529,0.092313401,0.015304274
0.000263082,1.22E-05,0.001286414,0.96702975,0.000932473,0.03047609
0.00540477,1.79E-05,0.346715093,0.64651227,0.001179455,0.000170479
0.0021971,0.002722736,0.004598354,0.048671767,0.000985889,0.940824091
0.00019742,2.34E-05,0.000171044,0.710641682,0.00261154,0.28635487
0.036172632,0.000254834,0.246258229,0.713841379,0.002486195,0.000986679
0.001890733,0.001476961,0.040720124,0.093641855,0.008932209,0.853338122
0.034163449,0.001947194,0.044391673,0.155760273,0.749150991,0.014586367
0.010908438,0.020228324,0.094447508,0.092334762,0.029457945,0.752623022
0.000515427,2.70E-05,0.001119681,0.991493344,0.001380174,0.005464432
0.045971442,0.03611042,0.119612761,0.130951345,0.214618474,0.452735513
0.00618015,0.000570958,0.019126303,0.896443844,0.038637541,0.039041091
0.08840847,0.028986843,0.100498229,0.227153733,0.246114224,0.308838487
0.000481106,0.000112963,0.090805359,0.828850031,0.079494551,0.00025605
0.004513835,0.000558509,0.103273459,0.169193298,0.03838047,0.684080422
0.007295457,0.002547663,0.013616052,0.747801423,0.019125188,0.209614173
0.006858788,0.001741803,0.138575062,0.830072999,0.012946559,0.009804809
0.03633051,0.000137984,0.85753423,0.105693087,0.000203195,0.000101018
0.021622272,0.006212808,0.206758529,0.754319072,0.007003568,0.004083774
0.000531547,3.95E-06,0.031155104,0.968099713,0.000148035,6.16E-05
5.31E-06,2.06E-08,6.46E-05,0.999901652,1.01E-05,1.82E-05
0.000626988,0.000257535,0.001134675,0.202598065,0.015302765,0.780079961
0.059809815,0.000832292,0.320433944,0.608285308,0.009742839,0.000895854
0.004081247,0.001626424,0.017829629,0.222309217,0.115915254,0.638238251
0.000499815,5.45E-05,0.005290348,0.69310236,0.002444591,0.298608512
0.007342224,0.001930096,0.023791755,0.126292244,0.309958577,0.530685127
0.001695103,0.0008832,0.025157595,0.175866753,0.015160292,0.781237066
0.009462292,0.001154594,0.043396976,0.398782223,0.036050893,0.511153042
0.002904428,0.000386787,0.01466356,0.642958283,0.095092036,0.243994877
0.006746486,0.001671569,0.066989757,0.626154125,0.026814522,0.271623582
0.00056294,0.000132104,0.002935186,0.982871413,0.001337643,0.012160697
0.014259188,0.003935543,0.054321844,0.910573363,0.01219439,0.004715681
0.000227119,0.00015543,0.00944776,0.060594466,0.014871508,0.914703727
0.632859647,0.056577135,0.198637187,0.067211621,0.043282948,0.001431365
0.00184507,0.00028599,0.015092581,0.687445462,0.017912928,0.277417988
6.39E-06,1.04E-05,0.000344798,0.006124516,0.000705357,0.99280858
0.012858087,0.000972299,0.046633657,0.876354694,0.013807704,0.0493735
0.003896869,0.002163081,0.013291422,0.129978582,0.002685023,0.847985029
0.005985043,0.000580482,0.025627799,0.688704848,0.00164808,0.27745375
0.016019078,0.003583514,0.12773411,0.834789872,0.012314624,0.00555882
0.014741903,0.005672658,0.055347133,0.091313712,0.072573997,0.760350645
0.000360621,8.94E-05,0.009486374,0.156776622,0.007402023,0.825884998
0.00139714,0.000255924,0.001094505,0.955243051,0.000428931,0.041580468
0.000649179,3.31E-05,0.000840821,0.989442825,0.001282286,0.007751863
0.019908313,0.014853356,0.120031469,0.052559901,0.257718235,0.534928679
0.001355933,0.000304931,0.009893554,0.822268546,0.001306167,0.164870828
0.001041718,0.000199482,0.004915042,0.922229111,0.017664459,0.053950191
0.008945387,0.002811738,0.034239948,0.710531652,0.091263652,0.152207598
0.000226119,3.57E-05,0.000957568,0.99062562,0.00299006,0.005164823
0.003736106,0.004013202,0.036543179,0.460588247,0.041134354,0.453984886
0.007947119,0.000632614,0.042686775,0.82351315,0.008025177,0.117195129
0.040753067,0.007906179,0.288949579,0.325156808,0.187883988,0.149350405
0.012871451,0.002536631,0.070814967,0.109460868,0.035653926,0.768662095
0.017271666,0.037965555,0.062855005,0.008733743,0.036403768,0.836770236
0.030578839,0.034083989,0.719504535,0.048448619,0.040418807,0.126965225
0.009195659,0.004030587,0.071093053,0.039570604,0.01539746,0.860712647
4.02E-05,8.93E-06,0.000190852,0.017845212,0.001033513,0.980881333
0.011094166,0.004094992,0.14767006,0.328786969,0.036781847,0.471571982
0.003867905,0.001367524,0.018463498,0.458981544,0.022493262,0.494826287
0.000144308,4.06E-05,0.000315398,0.063071661,0.00339345,0.933034599
0.017177574,0.005302343,0.099120662,0.042528328,0.006449892,0.829421163
0.033657901,0.023195982,0.265467137,0.169769213,0.101253636,0.406656146
0.000522275,7.16E-05,0.001815118,0.903000295,0.002469863,0.092120908
0.006089035,0.001399238,0.000400355,0.012455261,0.964446247,0.015209856
0.083368883,0.00219259,0.064935707,0.497849703,0.197682604,0.153970495
0.015215441,0.001510742,0.252434552,0.44836247,0.047909986,0.234566823
0.001297333,0.000508453,0.007766889,0.033054929,0.045626592,0.911745727
0.001040711,0.000148056,0.007078908,0.139665946,0.00567265,0.846393704
0.000109932,5.81E-05,0.002612659,0.790483773,0.002081324,0.204654217
0.001360781,0.003801619,0.020534059,0.412889004,0.388008177,0.173406318
0.005036423,0.00091963,0.031212887,0.597097933,0.026556229,0.339176863
0.072146527,0.01744112,0.131343931,0.398045272,0.120836169,0.26018697
0.000455382,0.000675919,0.00199021,0.742123187,0.050960675,0.203794673
0.000249468,7.11E-05,0.002423509,0.867240191,0.000969789,0.129045993
0.004278213,0.003671479,0.03076252,0.333391637,0.097693413,0.530202746
0.002196087,0.00191603,0.010496764,0.765039384,0.004347275,0.216004431
0.000697335,0.000472716,0.003841667,0.294561058,0.001845491,0.698581755
7.31E-05,7.75E-06,0.000138976,0.137936369,0.000497138,0.861346662
